date,code,name,main_amount,main_percent
2025-01-03,sz002950,奥美医疗,-5225993.0,-9.5
2025-01-03,sh600500,中化国际,-5227151.0,-6.16
2025-01-03,sh600848,上海临港,-5230534.0,-7.53
2025-01-03,sz002282,博深股份,-5231027.0,-3.52
2025-01-03,sh600037,歌华有线,-5231834.0,-3.13
2025-01-03,sz301330,熵基科技,-5232880.0,-7.36
2025-01-03,sz003007,直真科技,-5246372.0,-4.7
2025-01-03,sz300516,久之洋,-5249038.0,-8.61
2025-01-03,sh600285,羚锐制药,-5253759.0,-3.4
2025-01-03,sh600901,江苏金租,-5278678.0,-1.53
2025-01-03,sz002300,太阳电缆,-5286114.0,-11.84
2025-01-03,sz001338,永顺泰,-5294726.0,-3.24
2025-01-03,sh605319,无锡振华,-5301525.0,-8.8
2025-01-03,sh600458,时代新材,-5303904.0,-6.48
2025-01-03,sh603933,睿能科技,-5305435.0,-9.15
2025-01-03,sz300613,富瀚微,-5308395.0,-0.87
2025-01-03,sz000911,广农糖业,-5308703.0,-9.07
2025-01-03,sz300204,舒泰神,-5320407.0,-11.29
2025-01-03,sz002849,威星智能,-5337247.0,-5.99
2025-01-03,sz002357,富临运业,-5338511.0,-7.77
2025-01-03,sz002855,捷荣技术,-5352846.0,-6.04
2025-01-03,sz000710,贝瑞基因,-5357259.0,-6.58
2025-01-03,sh600149,廊坊发展,-5369160.0,-13.18
2025-01-03,sz300135,宝利国际,-5377611.0,-5.79
2025-01-03,sh603330,天洋新材,-5407716.0,-6.25
2025-01-03,sz002138,顺络电子,-5411832.0,-1.44
2025-01-03,sh600193,创兴资源,-5412389.0,-7.94
2025-01-03,sh601838,成都银行,-5429041.0,-0.89
2025-01-03,sh601005,重庆钢铁,-5431406.0,-2.58
2025-01-03,sz300549,优德精密,-5438205.0,-10.18
2025-01-03,sh603267,鸿远电子,-5441112.0,-4.64
2025-01-03,sz002906,华阳集团,-5442431.0,-3.33
2025-01-03,sz300661,圣邦股份,-5444367.0,-1.5
2025-01-03,sz300264,佳创视讯,-5449139.0,-4.87
2025-01-03,sh603716,塞力医疗,-5452183.0,-6.48
2025-01-03,sh600378,昊华科技,-5452670.0,-6.16
2025-01-03,sz000919,金陵药业,-5454022.0,-7.83
2025-01-03,sz300449,汉邦高科,-5454215.0,-7.18
2025-01-03,sz002833,弘亚数控,-5462515.0,-7.26
2025-01-03,sh605018,长华集团,-5463518.0,-15.71
2025-01-03,sz002051,中工国际,-5465827.0,-7.24
2025-01-03,sh600682,南京新百,-5472421.0,-2.38
2025-01-03,sz300482,万孚生物,-5482344.0,-4.01
2025-01-03,sh600201,生物股份,-5483954.0,-3.81
2025-01-03,sz300587,天铁股份,-5483982.0,-7.19
2025-01-03,sh603836,海程邦达,-5517196.0,-18.06
2025-01-03,sz002591,恒大高新,-5517566.0,-7.53
2025-01-03,sz300531,优博讯,-5520403.0,-5.45
2025-01-03,sz300852,四会富仕,-5526125.0,-6.51
2025-01-03,sz002712,思美传媒,-5551316.0,-4.24
2025-01-03,sh603569,长久物流,-5565385.0,-9.62
2025-01-03,sh600062,华润双鹤,-5569671.0,-2.67
2025-01-03,sz003038,鑫铂股份,-5580556.0,-12.79
2025-01-03,sz002779,中坚科技,-5598655.0,-1.27
2025-01-03,sz300022,吉峰科技,-5600907.0,-5.44
2025-01-03,sz002507,涪陵榨菜,-5612019.0,-3.41
2025-01-03,sh605305,中际联合,-5616804.0,-4.67
2025-01-03,sz000598,兴蓉环境,-5637472.0,-4.76
2025-01-03,sh600764,中国海防,-5639613.0,-3.45
2025-01-03,sz002636,金安国纪,-5641589.0,-10.7
2025-01-03,sh603876,鼎胜新材,-5644536.0,-5.65
2025-01-03,sz000790,华神科技,-5646698.0,-9.9
2025-01-03,sz000488,晨鸣纸业,-5648142.0,-4.65
2025-01-03,sh600125,铁龙物流,-5668630.0,-5.78
2025-01-03,sh600483,福能股份,-5671133.0,-4.19
2025-01-03,sz002506,协鑫集成,-5671227.0,-2.27
2025-01-03,sh601008,连云港,-5674850.0,-12.12
2025-01-03,sz000713,丰乐种业,-5680341.0,-4.5
2025-01-03,sh600744,华银电力,-5692763.0,-7.47
2025-01-03,sz000701,厦门信达,-5701559.0,-5.66
2025-01-03,sz000758,中色股份,-5702738.0,-3.67
2025-01-03,sh601177,杭齿前进,-5712555.0,-14.77
2025-01-03,sh603109,神驰机电,-5713646.0,-6.95
2025-01-03,sh600063,皖维高新,-5717884.0,-7.32
2025-01-03,sh603588,高能环境,-5724375.0,-3.73
2025-01-03,sz000035,中国天楹,-5730089.0,-5.72
2025-01-03,sh600774,汉商集团,-5731009.0,-6.62
2025-01-03,sh600626,申达股份,-5737982.0,-6.9
2025-01-03,sz300543,朗科智能,-5740155.0,-3.13
2025-01-03,sh603327,福蓉科技,-5740774.0,-6.13
2025-01-03,sz002957,科瑞技术,-5741667.0,-6.11
2025-01-03,sz000948,南天信息,-5748031.0,-3.73
2025-01-03,sz300712,永福股份,-5752522.0,-9.82
2025-01-03,sh600623,华谊集团,-5763181.0,-4.35
2025-01-03,sz300534,陇神戎发,-5773356.0,-8.07
2025-01-03,sz002367,康力电梯,-5776440.0,-8.88
2025-01-03,sz002188,中天服务,-5783006.0,-7.14
2025-01-03,sh600992,贵绳股份,-5786625.0,-7.61
2025-01-03,sz002446,盛路通信,-5788602.0,-3.83
2025-01-03,sh603285,键邦股份,-5790813.0,-11.5
2025-01-03,sz002211,宏达新材,-5821559.0,-6.04
2025-01-03,sz300175,朗源股份,-5825302.0,-6.27
2025-01-03,sh600025,华能水电,-5826953.0,-1.8
2025-01-03,sz001301,尚太科技,-5827948.0,-4.28
2025-01-03,sh603726,朗迪集团,-5836264.0,-11.46
2025-01-03,sz301132,满坤科技,-5837746.0,-9.5
2025-01-03,sz300753,爱朋医疗,-5843314.0,-2.95
2025-01-03,sh600526,菲达环保,-5850331.0,-13.24
2025-01-03,sz300875,捷强装备,-5853739.0,-8.68
2025-01-03,sz300895,铜牛信息,-5858022.0,-2.16
2025-01-03,sh603309,维力医疗,-5876532.0,-16.5
2025-01-03,sh600523,贵航股份,-5880494.0,-10.94
2025-01-03,sz300099,尤洛卡,-5882187.0,-9.56
2025-01-03,sh603107,上海汽配,-5898536.0,-8.34
2025-01-03,sh600103,青山纸业,-5903719.0,-1.54
2025-01-03,sz300049,福瑞股份,-5908791.0,-3.72
2025-01-03,sz300463,迈克生物,-5913689.0,-6.94
2025-01-03,sz300041,回天新材,-5918307.0,-3.41
2025-01-03,sz002306,中科云网,-5921056.0,-2.35
2025-01-03,sz000069,华侨城Ａ,-5921596.0,-4.65
2025-01-03,sz301168,通灵股份,-5936427.0,-17.61
2025-01-03,sz002443,金洲管道,-5937453.0,-12.19
2025-01-03,sz002971,和远气体,-5941663.0,-13.64
2025-01-03,sz300234,开尔新材,-5943227.0,-14.46
2025-01-03,sz300523,辰安科技,-5946706.0,-8.57
2025-01-03,sz300238,冠昊生物,-5947892.0,-3.96
2025-01-03,sz002860,星帅尔,-5957648.0,-12.56
2025-01-03,sz002893,京能热力,-5961547.0,-13.22
2025-01-03,sz002334,英威腾,-5966552.0,-1.9
2025-01-03,sz001208,华菱线缆,-5970747.0,-7.87
2025-01-03,sh603489,八方股份,-5989226.0,-6.4
2025-01-03,sh601117,中国化学,-5989690.0,-1.48
2025-01-03,sh600757,长江传媒,-5997932.0,-3.19
2025-01-03,sz300319,麦捷科技,-6006409.0,-1.76
2025-01-03,sz002370,亚太药业,-6008343.0,-7.53
2025-01-03,sh600059,古越龙山,-6015082.0,-6.07
2025-01-03,sz300910,瑞丰新材,-6017370.0,-3.46
2025-01-03,sh600420,国药现代,-6028656.0,-4.81
2025-01-03,sz301580,爱迪特,-6033068.0,-11.77
2025-01-03,sz300711,广哈通信,-6033657.0,-3.1
2025-01-03,sh600239,云南城投,-6043222.0,-5.59
2025-01-03,sh603596,伯特利,-6043692.0,-2.7
2025-01-03,sz301418,协昌科技,-6055881.0,-19.53
2025-01-03,sz300746,汉嘉设计,-6058752.0,-11.66
2025-01-03,sh601900,南方传媒,-6069131.0,-2.67
2025-01-03,sh603878,武进不锈,-6070292.0,-15.64
2025-01-03,sz300105,龙源技术,-6078767.0,-3.56
2025-01-03,sh603806,福斯特,-6078770.0,-2.5
2025-01-03,sz300829,金丹科技,-6079238.0,-5.04
2025-01-03,sz301379,天山电子,-6080748.0,-6.79
2025-01-03,sz000736,中交地产,-6083815.0,-4.72
2025-01-03,sh600821,金开新能,-6086186.0,-6.93
2025-01-03,sh600211,西藏药业,-6086615.0,-5.78
2025-01-03,sz300656,民德电子,-6088585.0,-8.7
2025-01-03,sz002573,清新环境,-6093572.0,-15.17
2025-01-03,sh601778,晶科科技,-6102038.0,-5.44
2025-01-03,sz301261,恒工精密,-6102080.0,-7.48
2025-01-03,sz002626,金达威,-6105146.0,-7.55
2025-01-03,sh601827,三峰环境,-6107927.0,-13.46
2025-01-03,sz300271,华宇软件,-6110634.0,-4.7
2025-01-03,sh603730,岱美股份,-6114599.0,-9.76
2025-01-03,sh603595,东尼电子,-6119651.0,-7.57
2025-01-03,sz300575,中旗股份,-6125537.0,-14.74
2025-01-03,sh600581,八一钢铁,-6133972.0,-9.95
2025-01-03,sz002551,尚荣医疗,-6145052.0,-11.25
2025-01-03,sz300244,迪安诊断,-6151605.0,-5.01
2025-01-03,sz300198,纳川股份,-6152912.0,-6.93
2025-01-03,sh600750,江中药业,-6169467.0,-2.05
2025-01-03,sz002595,豪迈科技,-6171187.0,-4.81
2025-01-03,sz301029,怡合达,-6179806.0,-5.93
2025-01-03,sh603156,养元饮品,-6187684.0,-5.16
2025-01-03,sh600461,洪城环境,-6191699.0,-3.85
2025-01-03,sh603817,海峡环保,-6195727.0,-16.34
2025-01-03,sz002266,浙富控股,-6235350.0,-5.75
2025-01-03,sh601126,四方股份,-6262047.0,-3.65
2025-01-03,sz002285,世联行,-6273302.0,-4.86
2025-01-03,sh600791,京能置业,-6273799.0,-13.28
2025-01-03,sz002598,山东章鼓,-6280496.0,-7.74
2025-01-03,sh600649,城投控股,-6297322.0,-5.91
2025-01-03,sh600238,海南椰岛,-6299087.0,-3.73
2025-01-03,sz001379,腾达科技,-6300882.0,-8.41
2025-01-03,sz300160,秀强股份,-6308175.0,-11.73
2025-01-03,sh601106,中国一重,-6321277.0,-5.03
2025-01-03,sz002664,信质集团,-6322873.0,-6.05
2025-01-03,sz301175,中科环保,-6334746.0,-5.74
2025-01-03,sz300606,金太阳,-6349470.0,-11.89
2025-01-03,sh600738,丽尚国潮,-6349746.0,-2.84
2025-01-03,sh601018,宁波港,-6351903.0,-6.5
2025-01-03,sz300277,海联讯,-6360712.0,-4.95
2025-01-03,sh600141,兴发集团,-6364741.0,-1.77
2025-01-03,sh600016,民生银行,-6366880.0,-0.61
2025-01-03,sz001313,粤海饲料,-6380631.0,-6.21
2025-01-03,sz000695,滨海能源,-6390629.0,-12.5
2025-01-03,sz003026,中晶科技,-6390646.0,-7.0
2025-01-03,sh600830,香溢融通,-6403042.0,-1.55
2025-01-03,sz000677,恒天海龙,-6405049.0,-7.03
2025-01-03,sz300554,三超新材,-6406237.0,-9.39
2025-01-03,sz002461,珠江啤酒,-6411599.0,-6.2
2025-01-03,sz001270,铖昌科技,-6412557.0,-3.9
2025-01-03,sh603110,东方材料,-6423039.0,-7.71
2025-01-03,sz300293,蓝英装备,-6439223.0,-3.1
2025-01-03,sz002949,华阳国际,-6440917.0,-4.55
2025-01-03,sz300932,三友联众,-6452259.0,-10.83
2025-01-03,sz002186,全 聚 德,-6457093.0,-3.79
2025-01-03,sh601996,丰林集团,-6461500.0,-10.58
2025-01-03,sz300648,星云股份,-6472928.0,-9.24
2025-01-03,sh600399,抚顺特钢,-6480171.0,-3.45
2025-01-03,sz300062,中能电气,-6511101.0,-4.56
2025-01-03,sz002343,慈文传媒,-6511110.0,-6.63
2025-01-03,sz000750,国海证券,-6521382.0,-1.4
2025-01-03,sh605599,菜百股份,-6523626.0,-5.65
2025-01-03,sz301345,涛涛车业,-6527699.0,-12.48
2025-01-03,sh603322,超讯通信,-6535814.0,-3.25
2025-01-03,sz002908,德生科技,-6539911.0,-5.47
2025-01-03,sz301306,西测测试,-6548637.0,-10.02
2025-01-03,sz300835,龙磁科技,-6551951.0,-7.45
2025-01-03,sz301299,卓创资讯,-6554050.0,-2.1
2025-01-03,sz002585,双星新材,-6555598.0,-8.55
2025-01-03,sz301565,中仑新材,-6561702.0,-7.61
2025-01-03,sz002622,皓宸医疗,-6573626.0,-8.7
2025-01-03,sz000019,深粮控股,-6576361.0,-8.84
2025-01-03,sh603587,地素时尚,-6596550.0,-7.75
2025-01-03,sz002786,银宝山新,-6601870.0,-5.13
2025-01-03,sz301318,维海德,-6606977.0,-6.96
2025-01-03,sh603119,浙江荣泰,-6611589.0,-5.87
2025-01-03,sz002348,高乐股份,-6615885.0,-6.57
2025-01-03,sh603336,宏辉果蔬,-6623016.0,-8.82
2025-01-03,sz002383,合众思壮,-6624437.0,-3.53
2025-01-03,sh600606,绿地控股,-6634528.0,-3.43
2025-01-03,sh600729,重庆百货,-6641945.0,-2.83
2025-01-03,sz002652,扬子新材,-6645872.0,-12.13
2025-01-03,sh600282,南钢股份,-6646840.0,-3.96
2025-01-03,sz002791,坚朗五金,-6658484.0,-7.06
2025-01-03,sh600052,东望时代,-6665518.0,-17.25
2025-01-03,sh603275,众辰科技,-6670629.0,-19.96
2025-01-03,sz002358,森源电气,-6671191.0,-6.63
2025-01-03,sh600773,西藏城投,-6675379.0,-6.82
2025-01-03,sh603315,福鞍股份,-6687768.0,-3.02
2025-01-03,sh603901,永创智能,-6701603.0,-9.35
2025-01-03,sz301148,嘉戎技术,-6707863.0,-20.7
2025-01-03,sh600107,美尔雅,-6713762.0,-15.73
2025-01-03,sz301517,陕西华达,-6714950.0,-5.17
2025-01-03,sz300972,万辰集团,-6726125.0,-2.98
2025-01-03,sh600236,桂冠电力,-6741376.0,-10.41
2025-01-03,sz000088,盐 田 港,-6746409.0,-10.89
2025-01-03,sh600636,国新文化,-6753219.0,-10.27
2025-01-03,sh603197,保隆科技,-6759131.0,-5.93
2025-01-03,sh600148,长春一东,-6759312.0,-10.39
2025-01-03,sh600395,盘江股份,-6766904.0,-5.56
2025-01-03,sh601882,海天精工,-6774545.0,-11.48
2025-01-03,sh600076,康欣新材,-6775528.0,-13.2
2025-01-03,sz000530,冰山冷热,-6804559.0,-1.9
2025-01-03,sh600180,瑞茂通,-6826040.0,-16.53
2025-01-03,sz300755,华致酒行,-6835429.0,-4.11
2025-01-03,sh600252,中恒集团,-6838810.0,-6.67
2025-01-03,sz300806,斯迪克,-6845123.0,-7.81
2025-01-03,sh603917,合力科技,-6851827.0,-12.49
2025-01-03,sz000802,北京文化,-6855573.0,-3.15
2025-01-03,sz002877,智能自控,-6899697.0,-9.15
2025-01-03,sz301390,经纬股份,-6901182.0,-9.74
2025-01-03,sz300907,康平科技,-6901952.0,-16.75
2025-01-03,sz002519,银河电子,-6904626.0,-3.82
2025-01-03,sz301321,翰博高新,-6932132.0,-13.15
2025-01-03,sz002553,南方精工,-6938161.0,-4.11
2025-01-03,sz001376,百通能源,-6941292.0,-5.23
2025-01-03,sh601811,新华文轩,-6953236.0,-9.54
2025-01-03,sz000518,四环生物,-6956547.0,-9.14
2025-01-03,sz002356,赫美集团,-6962683.0,-7.91
2025-01-03,sz002841,视源股份,-6974299.0,-4.79
2025-01-03,sz300675,建科院,-6987147.0,-7.22
2025-01-03,sz301266,宇邦新材,-6991633.0,-8.04
2025-01-03,sh600903,贵州燃气,-6992441.0,-2.81
2025-01-03,sz300676,华大基因,-7002208.0,-7.06
2025-01-03,sz002302,西部建设,-7003233.0,-6.48
2025-01-03,sh603105,芯能科技,-7003743.0,-5.63
2025-01-03,sz300393,中来股份,-7021254.0,-6.68
2025-01-03,sz300218,安利股份,-7031663.0,-6.89
2025-01-03,sz300918,南山智尚,-7034946.0,-15.78
2025-01-03,sz002081,金 螳 螂,-7043947.0,-8.81
2025-01-03,sz002191,劲嘉股份,-7051816.0,-8.6
2025-01-03,sh601116,三江购物,-7057838.0,-3.42
2025-01-03,sz300162,雷曼光电,-7062302.0,-4.98
2025-01-03,sz300241,瑞丰光电,-7066386.0,-3.71
2025-01-03,sh603380,易德龙,-7078386.0,-11.89
2025-01-03,sh600182,S佳通,-7079011.0,-9.34
2025-01-03,sh600622,光大嘉宝,-7079615.0,-4.81
2025-01-03,sz300324,旋极信息,-7089908.0,-3.25
2025-01-03,sz003012,东鹏控股,-7104554.0,-4.48
2025-01-03,sz000959,首钢股份,-7104711.0,-8.88
2025-01-03,sh600528,中铁工业,-7119317.0,-6.07
2025-01-03,sz301633,港迪技术,-7123821.0,-10.41
2025-01-03,sh600996,贵广网络,-7124577.0,-4.76
2025-01-03,sh603345,安井食品,-7125569.0,-1.93
2025-01-03,sz300588,熙菱信息,-7132152.0,-5.45
2025-01-03,sz300388,节能国祯,-7144140.0,-12.78
2025-01-03,sz000547,航天发展,-7149546.0,-5.4
2025-01-03,sh600179,安通控股,-7151041.0,-8.6
2025-01-03,sh603307,扬州金泉,-7162885.0,-18.88
2025-01-03,sh603679,华体科技,-7163085.0,-8.92
2025-01-03,sz300532,今天国际,-7165766.0,-7.34
2025-01-03,sz300155,安居宝,-7177089.0,-10.36
2025-01-03,sh600257,大湖股份,-7187080.0,-7.38
2025-01-03,sh600119,长江投资,-7200799.0,-8.97
2025-01-03,sh600468,百利电气,-7202031.0,-9.34
2025-01-03,sh603212,赛伍技术,-7208923.0,-11.67
2025-01-03,sz300447,全信股份,-7219251.0,-5.86
2025-01-03,sz301017,漱玉平民,-7222399.0,-13.37
2025-01-03,sh600558,大西洋,-7225996.0,-11.42
2025-01-03,sz300903,科翔股份,-7231815.0,-5.91
2025-01-03,sh600490,鹏欣资源,-7234056.0,-2.68
2025-01-03,sh600110,诺德股份,-7234501.0,-8.0
2025-01-03,sh601107,四川成渝,-7241601.0,-6.97
2025-01-03,sz002004,华邦健康,-7241691.0,-6.96
2025-01-03,sz000061,农 产 品,-7248388.0,-9.73
2025-01-03,sz002455,百川股份,-7254234.0,-6.63
2025-01-03,sz300240,飞力达,-7266622.0,-9.81
2025-01-03,sz301116,益客食品,-7280524.0,-7.12
2025-01-03,sz002723,小崧股份,-7285317.0,-6.96
2025-01-03,sz300922,天秦装备,-7291644.0,-13.54
2025-01-03,sz002689,远大智能,-7293110.0,-7.14
2025-01-03,sz002116,中国海诚,-7296152.0,-11.08
2025-01-03,sz002511,中顺洁柔,-7298504.0,-8.92
2025-01-03,sh600486,扬农化工,-7305306.0,-5.71
2025-01-03,sz001277,速达股份,-7311176.0,-2.9
2025-01-03,sz002941,新疆交建,-7313236.0,-7.82
2025-01-03,sz300713,英可瑞,-7344044.0,-13.18
2025-01-03,sh600215,派斯林,-7359104.0,-10.6
2025-01-03,sz300451,创业慧康,-7359544.0,-4.26
2025-01-03,sz000014,沙河股份,-7395167.0,-11.24
2025-01-03,sh600158,中体产业,-7409101.0,-2.54
2025-01-03,sh600535,天士力,-7413373.0,-4.54
2025-01-03,sh603801,志邦家居,-7414744.0,-6.64
2025-01-03,sh603615,茶花股份,-7416478.0,-5.55
2025-01-03,sh603290,斯达半导,-7420059.0,-2.89
2025-01-03,sh600310,广西能源,-7427148.0,-9.47
2025-01-03,sz301618,长联科技,-7431350.0,-8.42
2025-01-03,sh605580,恒盛能源,-7439975.0,-3.32
2025-01-03,sh605088,冠盛股份,-7445976.0,-11.92
2025-01-03,sh600439,瑞贝卡,-7460644.0,-6.74
2025-01-03,sz002171,楚江新材,-7475660.0,-3.43
2025-01-03,sh601921,浙版传媒,-7479155.0,-5.31
2025-01-03,sz000691,亚太实业,-7479817.0,-10.54
2025-01-03,sh600358,国旅联合,-7482070.0,-10.31
2025-01-03,sz300906,日月明,-7482697.0,-13.59
2025-01-03,sz300618,寒锐钴业,-7499013.0,-3.4
2025-01-03,sz002683,广东宏大,-7507289.0,-4.89
2025-01-03,sh603171,税友股份,-7518714.0,-8.55
2025-01-03,sz002301,齐心集团,-7519793.0,-4.98
2025-01-03,sh600678,四川金顶,-7524863.0,-6.64
2025-01-03,sh600990,四创电子,-7537027.0,-6.65
2025-01-03,sh600152,维科技术,-7538206.0,-12.23
2025-01-03,sz300305,裕兴股份,-7559792.0,-19.64
2025-01-03,sz300259,新天科技,-7570878.0,-13.47
2025-01-03,sz301339,通行宝,-7573120.0,-6.3
2025-01-03,sz002199,东晶电子,-7581821.0,-5.38
2025-01-03,sz002690,美亚光电,-7587872.0,-8.92
2025-01-03,sz000503,国新健康,-7590132.0,-3.23
2025-01-03,sh600354,敦煌种业,-7600854.0,-4.28
2025-01-03,sz300195,长荣股份,-7604680.0,-11.41
2025-01-03,sz300490,华自科技,-7610408.0,-13.64
2025-01-03,sh600273,嘉化能源,-7618008.0,-4.27
2025-01-03,sz002120,韵达股份,-7619597.0,-3.53
2025-01-03,sz002725,跃岭股份,-7648309.0,-8.99
2025-01-03,sh600477,杭萧钢构,-7658422.0,-10.03
2025-01-03,sz000060,中金岭南,-7658703.0,-3.24
2025-01-03,sz300823,建科智能,-7666700.0,-15.53
2025-01-03,sz000779,甘咨询,-7673748.0,-10.83
2025-01-03,sz300267,尔康制药,-7675267.0,-9.29
2025-01-03,sz300997,欢乐家,-7682604.0,-5.36
2025-01-03,sh601033,永兴股份,-7682675.0,-12.26
2025-01-03,sh600689,上海三毛,-7688229.0,-9.11
2025-01-03,sz300856,科思股份,-7693562.0,-7.94
2025-01-03,sz000404,长虹华意,-7705511.0,-6.43
2025-01-03,sh600817,宇通重工,-7710358.0,-11.56
2025-01-03,sz002017,东信和平,-7718221.0,-5.1
2025-01-03,sz301069,凯盛新材,-7720093.0,-5.1
2025-01-03,sz300841,康华生物,-7726193.0,-6.45
2025-01-03,sz002160,常铝股份,-7729942.0,-11.43
2025-01-03,sh603444,吉比特,-7733438.0,-3.03
2025-01-03,sh605577,龙版传媒,-7753412.0,-9.23
2025-01-03,sz300455,航天智装,-7763227.0,-5.98
2025-01-03,sh603698,航天工程,-7767441.0,-11.99
2025-01-03,sz002111,威海广泰,-7778249.0,-9.68
2025-01-03,sz301248,杰创智能,-7785359.0,-10.6
2025-01-03,sh605258,协和电子,-7787089.0,-5.99
2025-01-03,sz000156,华数传媒,-7791007.0,-6.54
2025-01-03,sz002876,三利谱,-7817098.0,-5.46
2025-01-03,sz000553,安道麦A,-7823813.0,-8.16
2025-01-03,sz300786,国林科技,-7829322.0,-6.16
2025-01-03,sh600525,长园集团,-7830024.0,-14.86
2025-01-03,sz002676,顺威股份,-7832142.0,-7.43
2025-01-03,sz002121,科陆电子,-7836029.0,-8.56
2025-01-03,sz300397,天和防务,-7846174.0,-5.27
2025-01-03,sz002010,传化智联,-7854927.0,-7.59
2025-01-03,sh600962,国投中鲁,-7855069.0,-18.31
2025-01-03,sz300962,中金辐照,-7856355.0,-12.71
2025-01-03,sh600479,千金药业,-7861448.0,-9.11
2025-01-03,sz300820,英杰电气,-7867123.0,-4.7
2025-01-03,sh603877,太平鸟,-7884305.0,-8.68
2025-01-03,sz002264,新 华 都,-7887867.0,-5.29
2025-01-03,sz300681,英搏尔,-7905390.0,-3.3
2025-01-03,sh600207,安彩高科,-7931798.0,-13.03
2025-01-03,sz300990,同飞股份,-7936199.0,-6.3
2025-01-03,sz300569,天能重工,-7936628.0,-12.31
2025-01-03,sz000509,华塑控股,-7942017.0,-13.6
2025-01-03,sh603335,迪生力,-7942969.0,-10.68
2025-01-03,sz300200,高盟新材,-7945875.0,-15.66
2025-01-03,sh603629,利通电子,-7948234.0,-1.25
2025-01-03,sz301009,可靠股份,-7954950.0,-7.02
2025-01-03,sz300288,朗玛信息,-7955665.0,-5.31
2025-01-03,sz300239,东宝生物,-7961712.0,-3.89
2025-01-03,sz300150,世纪瑞尔,-7962285.0,-9.49
2025-01-03,sz002248,华东数控,-7967151.0,-9.02
2025-01-03,sz002501,利源股份,-7967156.0,-2.89
2025-01-03,sh603166,福达股份,-7971955.0,-8.13
2025-01-03,sz000972,中基健康,-7974535.0,-16.33
2025-01-03,sh605378,野马电池,-7984193.0,-1.72
2025-01-03,sz002037,保利联合,-7985186.0,-7.47
2025-01-03,sz002093,国脉科技,-7989018.0,-5.47
2025-01-03,sh603205,健尔康,-7996615.0,-11.79
2025-01-03,sz002550,千红制药,-8004661.0,-8.6
2025-01-03,sz002198,嘉应制药,-8007125.0,-8.72
2025-01-03,sz300161,华中数控,-8016088.0,-8.23
2025-01-03,sz300860,锋尚文化,-8018337.0,-4.93
2025-01-03,sz300370,安控科技,-8057771.0,-4.44
2025-01-03,sh600822,上海物贸,-8068496.0,-7.85
2025-01-03,sh603718,海利生物,-8069605.0,-17.9
2025-01-03,sh600819,耀皮玻璃,-8115477.0,-14.53
2025-01-03,sz000899,赣能股份,-8116469.0,-5.39
2025-01-03,sz002820,桂发祥,-8144580.0,-2.98
2025-01-03,sh603699,纽威股份,-8154065.0,-11.62
2025-01-03,sh603607,京华激光,-8161858.0,-11.28
2025-01-03,sh600716,凤凰股份,-8165559.0,-13.11
2025-01-03,sz300811,铂科新材,-8166508.0,-2.6
2025-01-03,sz002818,富森美,-8175824.0,-8.42
2025-01-03,sh600009,上海机场,-8211446.0,-2.96
2025-01-03,sz002756,永兴材料,-8211767.0,-2.81
2025-01-03,sh603232,格尔软件,-8223341.0,-7.06
2025-01-03,sz001266,宏英智能,-8243287.0,-7.57
2025-01-03,sz002413,雷科防务,-8249617.0,-7.22
2025-01-03,sz002726,龙大美食,-8285901.0,-5.27
2025-01-03,sz300999,金龙鱼,-8287074.0,-4.0
2025-01-03,sz300716,泉为科技,-8298819.0,-10.13
2025-01-03,sh603368,柳药集团,-8327970.0,-6.82
2025-01-03,sz300206,理邦仪器,-8336574.0,-8.61
2025-01-03,sz301052,果麦文化,-8345410.0,-5.49
2025-01-03,sh600456,宝钛股份,-8369188.0,-6.0
2025-01-03,sz000608,阳光股份,-8369984.0,-11.98
2025-01-03,sh603598,引力传媒,-8375452.0,-1.92
2025-01-03,sz002515,金字火腿,-8378087.0,-5.69
2025-01-03,sz300582,英飞特,-8381759.0,-5.35
2025-01-03,sz000532,华金资本,-8388956.0,-6.62
2025-01-03,sz000166,申万宏源,-8393865.0,-1.74
2025-01-03,sz002537,海联金汇,-8403579.0,-8.07
2025-01-03,sz002150,通润装备,-8407702.0,-11.63
2025-01-03,sh600017,日照港,-8410752.0,-8.03
2025-01-03,sz002642,荣联科技,-8420901.0,-5.25
2025-01-03,sz000969,安泰科技,-8428786.0,-3.17
2025-01-03,sz002254,泰和新材,-8437765.0,-9.37
2025-01-03,sz000029,深深房Ａ,-8438161.0,-12.73
2025-01-03,sh605499,东鹏饮料,-8440500.0,-2.21
2025-01-03,sz002158,汉钟精机,-8441630.0,-7.46
2025-01-03,sh600770,综艺股份,-8474560.0,-9.84
2025-01-03,sz002149,西部材料,-8480101.0,-4.88
2025-01-03,sz300446,航天智造,-8513686.0,-4.8
2025-01-03,sh600888,新疆众和,-8516444.0,-7.69
2025-01-03,sz002614,奥佳华,-8519152.0,-8.38
2025-01-03,sz300074,华平股份,-8523072.0,-11.12
2025-01-03,sh603348,文灿股份,-8526631.0,-10.03
2025-01-03,sz002404,嘉欣丝绸,-8528694.0,-8.02
2025-01-03,sz300916,朗特智能,-8529606.0,-10.19
2025-01-03,sz300542,新晨科技,-8538379.0,-4.39
2025-01-03,sz301392,汇成真空,-8545721.0,-8.05
2025-01-03,sz002090,金智科技,-8555718.0,-10.68
2025-01-03,sh601798,蓝科高新,-8571040.0,-4.82
2025-01-03,sz002743,富煌钢构,-8574661.0,-4.22
